Naics4,zip,fdist
6114,80113,"0,0165289256198347"
6114,80120,0
6114,80121,0
6114,80123,"0,0165289256198347"
6114,80127,"0,0165289256198347"
6114,80202,"0,0743801652892562"
6114,80203,"0,0247933884297521"
6114,80204,"0,0247933884297521"
6114,80205,"0,00826446280991736"
6114,80206,"0,0165289256198347"
6114,80207,"0,00826446280991736"
6114,80208,"0,00826446280991736"
6114,80209,"0,0495867768595041"
6114,80210,"0,0661157024793388"
6114,80211,"0,0330578512396694"
6114,80212,"0,0165289256198347"
6114,80214,0
6114,80215,0
6114,80216,"0,0165289256198347"
6114,80218,"0,00826446280991736"
6114,80219,"0,00826446280991736"
6114,80220,"0,00826446280991736"
6114,80221,"0,0165289256198347"
6114,80222,"0,0413223140495868"
6114,80223,"0,00826446280991736"
6114,80224,"0,0247933884297521"
6114,80225,0
6114,80226,0
6114,80227,"0,0413223140495868"
6114,80228,"0,0165289256198347"
6114,80229,"0,00826446280991736"
6114,80230,"0,0165289256198347"
6114,80231,"0,0330578512396694"
6114,80232,"0,0165289256198347"
6114,80233,0
6114,80234,0
6114,80235,"0,0165289256198347"
6114,80236,0
6114,80237,"0,0247933884297521"
6114,80238,"0,00826446280991736"
6114,80239,0
6114,80246,"0,00826446280991736"
6114,80247,0
6114,80260,0
6114,80262,0
6114,80401,0
6114,80403,0
6114,80465,"0,0165289256198347"
6114,80601,0
6114,80603,0
6114,80640,0
6115,80002,0
6115,80003,"0,0147058823529412"
6115,80004,0
6115,80005,0
6115,80007,0
6115,80010,"0,0147058823529412"
6115,80011,"0,0294117647058824"
6115,80012,"0,0294117647058824"
6115,80013,0
6115,80014,"0,0441176470588235"
6115,80015,0
6115,80016,0
6115,80017,0
6115,80020,0
6115,80021,0
6115,80022,0
6115,80030,"0,0294117647058824"
6115,80031,"0,0147058823529412"
6115,80033,"0,0147058823529412"
6115,80110,"0,0294117647058824"
6115,80111,"0,0294117647058824"
6115,80113,0
6115,80120,0
6115,80121,0
6115,80123,"0,0147058823529412"
6115,80127,0
6115,80202,"0,0588235294117647"
6115,80203,"0,0147058823529412"
6115,80204,"0,0294117647058824"
6115,80205,"0,0147058823529412"
6115,80206,"0,0147058823529412"
6115,80207,"0,0147058823529412"
6115,80208,0
6115,80209,"0,0147058823529412"
6115,80210,"0,0294117647058824"
6115,80211,"0,0147058823529412"
6115,80212,"0,0147058823529412"
6115,80214,"0,0147058823529412"
6115,80215,"0,0294117647058824"
6115,80216,"0,0441176470588235"
6115,80218,0
6115,80219,"0,0147058823529412"
6115,80220,"0,0147058823529412"
6115,80221,"0,0441176470588235"
6115,80222,"0,0735294117647059"
6115,80223,"0,0588235294117647"
6115,80224,"0,0147058823529412"
6115,80225,0
6115,80226,"0,0441176470588235"
6115,80227,"0,0147058823529412"
6115,80228,0
6115,80229,"0,0294117647058824"
6115,80230,0
6115,80231,"0,0441176470588235"
6115,80232,0
6115,80233,0
6115,80234,0
6115,80235,0
6115,80236,0
6115,80237,"0,0147058823529412"
6115,80238,0
6115,80239,"0,0147058823529412"
6115,80246,"0,0147058823529412"
6115,80247,0
6115,80260,0
6115,80262,0
6115,80401,0
6115,80403,0
6115,80465,0
6115,80601,"0,0147058823529412"
6115,80603,0
6115,80640,"0,0147058823529412"
6116,80002,0
6116,80003,"0,0288461538461538"
6116,80004,"0,0288461538461538"
6116,80005,"0,0288461538461538"
6116,80007,"0,00480769230769231"
6116,80010,"0,00480769230769231"
6116,80011,"0,00480769230769231"
6116,80012,"0,0144230769230769"
6116,80013,"0,00961538461538462"
6116,80014,"0,0384615384615385"
6116,80015,"0,00480769230769231"
6116,80016,"0,00480769230769231"
6116,80017,"0,00480769230769231"
6116,80020,0
6116,80021,"0,00961538461538462"
6116,80022,"0,00480769230769231"
6116,80030,0
6116,80031,"0,0384615384615385"
6116,80033,"0,0144230769230769"
6116,80110,"0,0192307692307692"
6116,80111,"0,0769230769230769"
6116,80113,"0,00961538461538462"
6116,80120,"0,0144230769230769"
6116,80121,"0,00961538461538462"
6116,80123,"0,0192307692307692"
6116,80127,"0,0144230769230769"
6116,80202,"0,0336538461538462"
6116,80203,"0,0336538461538462"
6116,80204,"0,00961538461538462"
6116,80205,"0,00961538461538462"
6116,80206,"0,0432692307692308"
6116,80207,"0,00480769230769231"
6116,80208,0
6116,80209,"0,0192307692307692"
6116,80210,"0,0240384615384615"
6116,80211,"0,00961538461538462"
6116,80212,"0,0192307692307692"
6116,80214,"0,00480769230769231"
6116,80215,"0,0240384615384615"
6116,80216,"0,0144230769230769"
6116,80218,"0,0144230769230769"
6116,80219,"0,00961538461538462"
6116,80220,"0,0144230769230769"
6116,80221,"0,0144230769230769"
6116,80222,"0,0336538461538462"
6116,80223,"0,0192307692307692"
6116,80224,0
6116,80225,0
6116,80226,"0,0240384615384615"
6116,80227,"0,0288461538461538"
6116,80228,"0,00961538461538462"
6116,80229,"0,00961538461538462"
6116,80230,"0,00480769230769231"
6116,80231,"0,0336538461538462"
6116,80232,"0,00480769230769231"
6116,80233,"0,00480769230769231"
6116,80234,0
6116,80235,"0,0144230769230769"
6116,80236,0
6116,80237,"0,0288461538461538"
6116,80238,0
6116,80239,"0,00480769230769231"
6116,80246,"0,0192307692307692"
6116,80247,"0,00480769230769231"
6116,80260,"0,00961538461538462"
6116,80262,0
6116,80401,"0,0240384615384615"
6116,80403,"0,00480769230769231"
6116,80465,"0,00480769230769231"
6116,80601,0
6116,80603,0
6116,80640,0
6117,80002,"0,0138888888888889"
6117,80003,0
6117,80004,0
6117,80005,0
6117,80007,0
6117,80010,"0,0138888888888889"
6117,80011,0
6117,80012,0
6117,80013,0
6117,80014,"0,0277777777777778"
6117,80015,0
6117,80016,"0,0138888888888889"
6117,80017,0
6117,80020,0
6117,80021,0
6117,80022,0
6117,80030,"0,0138888888888889"
6117,80031,"0,0416666666666667"
6117,80033,"0,0138888888888889"
6117,80110,"0,0138888888888889"
6117,80111,"0,0555555555555556"
6117,80113,"0,0138888888888889"
6117,80120,"0,0138888888888889"
6117,80121,"0,0138888888888889"
6117,80123,"0,0277777777777778"
6117,80127,0
6117,80202,"0,0555555555555556"
6117,80203,"0,125"
6117,80204,"0,0277777777777778"
6117,80205,0
6117,80206,"0,0555555555555556"
6117,80207,0
6117,80208,0
6117,80209,"0,0416666666666667"
6117,80210,"0,0138888888888889"
6117,80211,"0,0138888888888889"
6117,80212,0
6117,80214,"0,0416666666666667"
6117,80215,0
6117,80216,0
6117,80218,"0,0555555555555556"
6117,80219,"0,0138888888888889"
6117,80220,0
6117,80221,0
6117,80222,"0,0138888888888889"
6117,80223,0
6117,80224,"0,0138888888888889"
6117,80225,0
6117,80226,"0,0138888888888889"
6117,80227,"0,0138888888888889"
6117,80228,0
6117,80229,"0,0138888888888889"
6117,80230,0
6117,80231,"0,0138888888888889"
6117,80232,"0,0277777777777778"
6117,80233,0
6117,80234,0
6117,80235,0
6117,80236,0
6117,80237,"0,0138888888888889"
6117,80238,0
6117,80239,0
6117,80246,"0,0694444444444444"
6117,80247,0
6117,80260,0
6117,80262,0
6117,80401,"0,0555555555555556"
6117,80403,0
6117,80465,"0,0138888888888889"
6117,80601,0
6117,80603,0
6117,80640,"0,0138888888888889"
6211,80002,"0,00556070435588508"
6211,80003,"0,00370713623725672"
6211,80004,"0,00370713623725672"
6211,80005,"0,0148285449490269"
6211,80007,0
6211,80010,0
6211,80011,"0,0315106580166821"
6211,80012,"0,0574606116774791"
6211,80013,0
6211,80014,"0,0222428174235403"
6211,80015,"0,00370713623725672"
6211,80016,"0,00092678405931418"
6211,80017,"0,00092678405931418"
6211,80020,0
6211,80021,"0,00278035217794254"
6211,80022,"0,00278035217794254"
6211,80030,"0,0046339202965709"
6211,80031,"0,0194624652455978"
6211,80033,"0,0639481000926784"
6211,80110,"0,00741427247451344"
6211,80111,"0,0574606116774791"
6211,80113,"0,082483781278962"
6211,80120,"0,0046339202965709"
6211,80121,"0,00370713623725672"
6211,80123,"0,0148285449490269"
6211,80127,"0,00092678405931418"
6211,80202,"0,0111214087117702"
6211,80203,"0,00834105653382762"
6211,80204,"0,0157553290083411"
6211,80205,"0,0296570898980538"
6211,80206,"0,0398517145505097"
6211,80207,"0,00370713623725672"
6211,80208,0
6211,80209,"0,0213160333642261"
6211,80210,"0,0769230769230769"
6211,80211,"0,0148285449490269"
6211,80212,"0,00278035217794254"
6211,80214,"0,0120481927710843"
6211,80215,"0,0120481927710843"
6211,80216,"0,00648748841519926"
6211,80218,"0,0667284522706209"
6211,80219,"0,00556070435588508"
6211,80220,"0,0648748841519926"
6211,80221,"0,0046339202965709"
6211,80222,"0,020389249304912"
6211,80223,"0,00185356811862836"
6211,80224,"0,0092678405931418"
6211,80225,0
6211,80226,"0,0120481927710843"
6211,80227,"0,00834105653382762"
6211,80228,"0,0157553290083411"
6211,80229,"0,0296570898980538"
6211,80230,"0,00556070435588508"
6211,80231,"0,00278035217794254"
6211,80232,"0,00370713623725672"
6211,80233,"0,00185356811862836"
6211,80234,"0,00278035217794254"
6211,80235,"0,00278035217794254"
6211,80236,"0,00092678405931418"
6211,80237,"0,0111214087117702"
6211,80238,0
6211,80239,"0,00370713623725672"
6211,80246,"0,0268767377201112"
6211,80247,"0,00741427247451344"
6211,80260,"0,0120481927710843"
6211,80262,0
6211,80401,"0,0148285449490269"
6211,80403,0
6211,80465,0
6211,80601,0
6211,80603,0
6211,80640,0
6212,80002,"0,0116580310880829"
6212,80003,"0,0129533678756477"
6212,80004,"0,0310880829015544"
6212,80005,"0,022020725388601"
6212,80007,"0,00518134715025907"
6212,80010,"0,00259067357512953"
6212,80011,"0,0103626943005181"
6212,80012,"0,0336787564766839"
6212,80013,"0,0077720207253886"
6212,80014,"0,0544041450777202"
6212,80015,"0,0038860103626943"
6212,80016,"0,0038860103626943"
6212,80017,"0,0116580310880829"
6212,80020,"0,00129533678756477"
6212,80021,"0,0077720207253886"
6212,80022,"0,0038860103626943"
6212,80030,"0,0259067357512953"
6212,80031,"0,0155440414507772"
6212,80033,"0,0440414507772021"
6212,80110,"0,0038860103626943"
6212,80111,"0,0427461139896373"
6212,80113,"0,0284974093264249"
6212,80120,"0,00647668393782383"
6212,80121,"0,00129533678756477"
6212,80123,"0,0246113989637306"
6212,80127,"0,00906735751295337"
6212,80202,"0,0233160621761658"
6212,80203,"0,0077720207253886"
6212,80204,"0,00647668393782383"
6212,80205,"0,00647668393782383"
6212,80206,"0,0595854922279793"
6212,80207,"0,00518134715025907"
6212,80208,0
6212,80209,"0,0466321243523316"
6212,80210,"0,0103626943005181"
6212,80211,"0,0116580310880829"
6212,80212,"0,00518134715025907"
6212,80214,"0,0155440414507772"
6212,80215,"0,0297927461139896"
6212,80216,0
6212,80218,"0,0077720207253886"
6212,80219,"0,0142487046632124"
6212,80220,"0,0142487046632124"
6212,80221,"0,00518134715025907"
6212,80222,"0,0259067357512953"
6212,80223,"0,00129533678756477"
6212,80224,"0,0207253886010363"
6212,80225,0
6212,80226,"0,016839378238342"
6212,80227,"0,0621761658031088"
6212,80228,"0,0129533678756477"
6212,80229,"0,0103626943005181"
6212,80230,"0,00129533678756477"
6212,80231,"0,016839378238342"
6212,80232,"0,0155440414507772"
6212,80233,"0,00518134715025907"
6212,80234,"0,0077720207253886"
6212,80235,"0,00129533678756477"
6212,80236,0
6212,80237,"0,0466321243523316"
6212,80238,"0,0038860103626943"
6212,80239,"0,00129533678756477"
6212,80246,"0,0129533678756477"
6212,80247,"0,0129533678756477"
6212,80260,"0,0116580310880829"
6212,80262,0
6212,80401,"0,0155440414507772"
6212,80403,"0,00129533678756477"
6212,80465,0
6212,80601,0
6212,80603,0
6212,80640,0
6213,80002,"0,0192572214580468"
6213,80003,"0,0220082530949106"
6213,80004,"0,015130674002751"
6213,80005,"0,00962861072902338"
6213,80007,"0,00550206327372765"
6213,80010,"0,00550206327372765"
6213,80011,"0,0123796423658872"
6213,80012,"0,0302613480055021"
6213,80013,0
6213,80014,"0,0440165061898212"
6213,80015,"0,00550206327372765"
6213,80016,0
6213,80017,"0,00550206327372765"
6213,80020,"0,00137551581843191"
6213,80021,"0,00550206327372765"
6213,80022,"0,00275103163686382"
6213,80030,"0,00550206327372765"
6213,80031,"0,0247592847317744"
6213,80033,"0,031636863823934"
6213,80110,"0,0192572214580468"
6213,80111,"0,0426409903713893"
6213,80113,"0,0233837689133425"
6213,80120,"0,00962861072902338"
6213,80121,"0,00550206327372765"
6213,80123,"0,0357634112792297"
6213,80127,"0,00137551581843191"
6213,80202,"0,0110041265474553"
6213,80203,"0,0247592847317744"
6213,80204,"0,00412654745529574"
6213,80205,"0,00825309491059147"
6213,80206,"0,0481430536451169"
6213,80207,"0,00137551581843191"
6213,80208,"0,00137551581843191"
6213,80209,"0,0371389270976616"
6213,80210,"0,0591471801925722"
6213,80211,"0,0165061898211829"
6213,80212,"0,00687757909215956"
6213,80214,"0,0123796423658872"
6213,80215,"0,0192572214580468"
6213,80216,"0,00137551581843191"
6213,80218,"0,0206327372764787"
6213,80219,"0,00962861072902338"
6213,80220,"0,015130674002751"
6213,80221,"0,00825309491059147"
6213,80222,"0,063273727647868"
6213,80223,"0,00137551581843191"
6213,80224,"0,0206327372764787"
6213,80225,0
6213,80226,"0,0288858321870702"
6213,80227,"0,0247592847317744"
6213,80228,"0,0233837689133425"
6213,80229,"0,0137551581843191"
6213,80230,"0,00137551581843191"
6213,80231,"0,0137551581843191"
6213,80232,"0,00825309491059147"
6213,80233,"0,00412654745529574"
6213,80234,"0,00550206327372765"
6213,80235,"0,0110041265474553"
6213,80236,"0,00275103163686382"
6213,80237,"0,0288858321870702"
6213,80238,0
6213,80239,0
6213,80246,"0,0233837689133425"
6213,80247,"0,0137551581843191"
6213,80260,"0,00825309491059147"
6213,80262,0
6213,80401,"0,0137551581843191"
6213,80403,0
6213,80465,0
6213,80601,0
6213,80603,0
6213,80640,0
6214,80002,"0,0172413793103448"
6214,80003,"0,00862068965517241"
6214,80004,0
6214,80005,"0,00862068965517241"
6214,80007,0
6214,80010,0
6214,80011,"0,00862068965517241"
6214,80012,"0,0603448275862069"
6214,80013,0
6214,80014,"0,0431034482758621"
6214,80015,0
6214,80016,0
6214,80017,0
6214,80020,0
6214,80021,"0,0172413793103448"
6214,80022,"0,0172413793103448"
6214,80030,"0,0258620689655172"
6214,80031,0
6214,80033,"0,0603448275862069"
6214,80110,"0,0258620689655172"
6214,80111,"0,0431034482758621"
6214,80113,"0,0431034482758621"
6214,80120,"0,0172413793103448"
6214,80121,0
6214,80123,"0,00862068965517241"
6214,80127,0
6214,80202,"0,0172413793103448"
6214,80203,"0,0344827586206897"
6214,80204,"0,0258620689655172"
6214,80205,"0,0344827586206897"
6214,80206,"0,0431034482758621"
6214,80207,0
6214,80208,0
6214,80209,0
6214,80210,"0,0344827586206897"
6214,80211,"0,0172413793103448"
6214,80212,0
6214,80214,"0,0172413793103448"
6214,80215,"0,0172413793103448"
6214,80216,0
6214,80218,"0,0517241379310345"
6214,80219,"0,00862068965517241"
6214,80220,"0,0172413793103448"
6214,80221,"0,0258620689655172"
6214,80222,"0,0258620689655172"
6214,80223,"0,00862068965517241"
6214,80224,"0,00862068965517241"
6214,80225,0
6214,80226,"0,0172413793103448"
6214,80227,"0,0172413793103448"
6214,80228,"0,0172413793103448"
6214,80229,"0,00862068965517241"
6214,80230,"0,0172413793103448"
6214,80231,0
6214,80232,"0,0172413793103448"
6214,80233,0
6214,80234,0
6214,80235,"0,00862068965517241"
6214,80236,0
6214,80237,0
6214,80238,"0,00862068965517241"
6214,80239,"0,0172413793103448"
6214,80246,"0,0431034482758621"
6214,80247,"0,00862068965517241"
6214,80260,"0,00862068965517241"
6214,80262,0
6214,80401,"0,0172413793103448"
6214,80403,0
6214,80465,0
6214,80601,0
6214,80603,0
6214,80640,0
6215,80002,"0,01"
6215,80003,0
6215,80004,0
6215,80005,"0,02"
6215,80007,0
6215,80010,"0,01"
6215,80011,"0,03"
6215,80012,"0,08"
6215,80013,0
6215,80014,"0,03"
6215,80015,0
6215,80016,0
6215,80017,0
6215,80020,0
6215,80021,0
6215,80022,0
6215,80030,0
6215,80031,"0,04"
6215,80033,"0,04"
6215,80110,"0,04"
6215,80111,"0,03"
6215,80113,"0,04"
6215,80120,0
6215,80121,"0,02"
6215,80123,"0,03"
6215,80127,0
6215,80202,0
6215,80203,"0,01"
6215,80204,"0,05"
6215,80205,0
6215,80206,"0,04"
6215,80207,0
6215,80208,0
6215,80209,"0,03"
6215,80210,"0,04"
6215,80211,"0,03"
6215,80212,"0,02"
6215,80214,"0,01"
6215,80215,"0,01"
6215,80216,0
6215,80218,"0,06"
6215,80219,"0,02"
6215,80220,"0,04"
6215,80221,"0,03"
6215,80222,"0,04"
6215,80223,"0,01"
6215,80224,0
6215,80225,0
6215,80226,"0,01"
6215,80227,0
6215,80228,"0,01"
6215,80229,"0,02"
6215,80230,"0,01"
6215,80231,0
6215,80232,"0,01"
6215,80233,0
6215,80234,"0,01"
6215,80235,0
6215,80236,0
6215,80237,"0,01"
6215,80238,"0,01"
6215,80239,"0,02"
6215,80246,"0,01"
6215,80247,0
6215,80260,0
6215,80262,0
6215,80401,"0,02"
6215,80403,0
6215,80465,0
6215,80601,0
6215,80603,0
6215,80640,0
6216,80002,"0,0108695652173913"
6216,80003,0
6216,80004,0
6216,80005,0
6216,80007,0
6216,80010,"0,0108695652173913"
6216,80011,0
6216,80012,"0,0434782608695652"
6216,80013,0
6216,80014,"0,0652173913043478"
6216,80015,"0,0108695652173913"
6216,80016,0
6216,80017,0
6216,80020,0
6216,80021,0
6216,80022,0
6216,80030,0
6216,80031,"0,0108695652173913"
6216,80033,"0,0434782608695652"
6216,80110,"0,0326086956521739"
6216,80111,"0,0108695652173913"
6216,80113,"0,0108695652173913"
6216,80120,"0,0108695652173913"
6216,80121,"0,0108695652173913"
6216,80123,"0,0108695652173913"
6216,80127,"0,0108695652173913"
6216,80202,"0,0326086956521739"
6216,80203,"0,0108695652173913"
6216,80204,"0,0108695652173913"
6216,80205,"0,0108695652173913"
6216,80206,"0,0652173913043478"
6216,80207,0
6216,80208,0
6216,80209,0
6216,80210,"0,0652173913043478"
6216,80211,"0,0543478260869565"
6216,80212,0
6216,80214,"0,0543478260869565"
6216,80215,"0,0326086956521739"
6216,80216,0
6216,80218,"0,0217391304347826"
6216,80219,0
6216,80220,"0,0108695652173913"
6216,80221,"0,0434782608695652"
6216,80222,"0,0434782608695652"
6216,80223,"0,0217391304347826"
6216,80224,"0,0326086956521739"
6216,80225,0
6216,80226,0
6216,80227,"0,0217391304347826"
6216,80228,0
6216,80229,"0,0108695652173913"
6216,80230,0
6216,80231,"0,0326086956521739"
6216,80232,0
6216,80233,0
6216,80234,0
6216,80235,0
6216,80236,0
6216,80237,"0,0434782608695652"
6216,80238,0
6216,80239,"0,0108695652173913"
6216,80246,"0,0434782608695652"
6216,80247,"0,0326086956521739"
6216,80260,0
6216,80262,0
6216,80401,0
6216,80403,0
6216,80465,0
6216,80601,0
6216,80603,0
6216,80640,0
6219,80002,"0,0652173913043478"
6219,80003,0
6219,80004,0
6219,80005,0
6219,80007,0
6219,80010,"0,0217391304347826"
6219,80011,"0,0869565217391304"
6219,80012,"0,0434782608695652"
6219,80013,0
6219,80014,"0,0434782608695652"
6219,80015,0
6219,80016,0
6219,80017,0
6219,80020,0
6219,80021,0
6219,80022,"0,0217391304347826"
6219,80030,0
6219,80031,"0,0434782608695652"
6219,80033,0
6219,80110,0
6219,80111,"0,0652173913043478"
6219,80113,"0,0217391304347826"
6219,80120,"0,0217391304347826"
6219,80121,0
6219,80123,"0,0217391304347826"
6219,80127,0
6219,80202,0
6219,80203,"0,0217391304347826"
6219,80204,0
6219,80205,0
6219,80206,"0,0434782608695652"
6219,80207,0
6219,80208,0
6219,80209,"0,0434782608695652"
6219,80210,"0,0217391304347826"
6219,80211,0
6219,80212,"0,0217391304347826"
6219,80214,"0,0217391304347826"
6219,80215,0
6219,80216,"0,0217391304347826"
6219,80218,0
6219,80219,0
6219,80220,"0,0434782608695652"
6219,80221,"0,0217391304347826"
6219,80222,0
6219,80223,0
6219,80224,0
6219,80225,0
6219,80226,"0,0217391304347826"
6219,80227,"0,0217391304347826"
6219,80228,"0,0217391304347826"
6219,80229,"0,0217391304347826"
6219,80230,"0,0217391304347826"
6219,80231,0
6219,80232,"0,0217391304347826"
6219,80233,"0,0217391304347826"
6219,80234,"0,0217391304347826"
6219,80235,0
6219,80236,0
6219,80237,"0,0217391304347826"
6219,80238,0
6219,80239,0
6219,80246,"0,0434782608695652"
6219,80247,0
6219,80260,0
6219,80262,0
6219,80401,"0,0217391304347826"
6219,80403,"0,0217391304347826"
6219,80465,0
6219,80601,0
6219,80603,0
6219,80640,0
6221,80002,0
6221,80003,0
6221,80004,0
6221,80005,0
6221,80007,0
6221,80010,0
6221,80011,"0,0740740740740741"
6221,80012,"0,0740740740740741"
6221,80013,0
6221,80014,"0,037037037037037"
6221,80015,0
6221,80016,0
6221,80017,0
6221,80020,0
6221,80021,0
6221,80022,0
6221,80030,0
6221,80031,"0,037037037037037"
6221,80033,"0,0740740740740741"
6221,80110,0
6221,80111,"0,037037037037037"
6221,80113,"0,037037037037037"
6221,80120,0
6221,80121,0
6221,80123,"0,037037037037037"
6221,80127,0
6221,80202,0
6221,80203,0
6221,80204,"0,111111111111111"
6221,80205,0
6221,80206,"0,037037037037037"
6221,80207,0
6221,80208,0
6221,80209,0
6221,80210,"0,037037037037037"
6221,80211,0
6221,80212,0
6221,80214,0
6221,80215,0
6221,80216,0
6221,80218,"0,111111111111111"
6221,80219,0
6221,80220,"0,111111111111111"
6221,80221,0
6221,80222,0
6221,80223,0
6221,80224,0
6221,80225,0
6221,80226,0
6221,80227,0
6221,80228,0
6221,80229,"0,0740740740740741"
6221,80230,0
6221,80231,0
6221,80232,0
6221,80233,0
6221,80234,0
6221,80235,0
6221,80236,0
6221,80237,0
6221,80238,0
6221,80239,0
6221,80246,0
6221,80247,0
6221,80260,0
6221,80262,"0,111111111111111"
6221,80401,0
6221,80403,0
6221,80465,0
6221,80601,0
6221,80603,0
6221,80640,0
6222,80002,0
6222,80003,0
6222,80004,0
6222,80005,0
6222,80007,0
6222,80010,0
6222,80011,0
6222,80012,0
6222,80013,0
6222,80014,0
6222,80015,0
6222,80016,0
6222,80017,0
6222,80020,0
6222,80021,0
6222,80022,0
6222,80030,0
6222,80031,0
6222,80033,"0,666666666666667"
6222,80110,0
6222,80111,0
6222,80113,0
6222,80120,0
6222,80121,0
6222,80123,0
6222,80127,0
6222,80202,0
6222,80203,0
6222,80204,0
6222,80205,0
6222,80206,0
6222,80207,0
6222,80208,0
6222,80209,0
6222,80210,0
6222,80211,0
6222,80212,0
6222,80214,0
6222,80215,0
6222,80216,0
6222,80218,0
6222,80219,0
6222,80220,0
6222,80221,0
6222,80222,0
6222,80223,0
6222,80224,0
6222,80225,0
6222,80226,0
6222,80227,0
6222,80228,0
6222,80229,0
6222,80230,0
6222,80231,0
6222,80232,0
6222,80233,0
6222,80234,0
6222,80235,0
6222,80236,"0,333333333333333"
6222,80237,0
6222,80238,0
6222,80239,0
6222,80246,0
6222,80247,0
6222,80260,0
6222,80262,0
6222,80401,0
6222,80403,0
6222,80465,0
6222,80601,0
6222,80603,0
6222,80640,0
6223,80002,0
6223,80003,0
6223,80004,0
6223,80005,0
6223,80007,0
6223,80010,0
6223,80011,"0,166666666666667"
6223,80012,0
6223,80013,0
6223,80014,0
6223,80015,0
6223,80016,0
6223,80017,0
6223,80020,0
6223,80021,0
6223,80022,0
6223,80030,0
6223,80031,"0,166666666666667"
6223,80033,0
6223,80110,0
6223,80111,0
6223,80113,"0,166666666666667"
6223,80120,0
6223,80121,0
6223,80123,0
6223,80127,0
6223,80202,0
6223,80203,0
6223,80204,0
6223,80205,0
6223,80206,"0,166666666666667"
6223,80207,0
6223,80208,0
6223,80209,0
6223,80210,0
6223,80211,0
6223,80212,0
6223,80214,0
6223,80215,0
6223,80216,0
6223,80218,"0,333333333333333"
6223,80219,0
6223,80220,0
6223,80221,0
6223,80222,0
6223,80223,0
6223,80224,0
6223,80225,0
6223,80226,0
6223,80227,0
6223,80228,0
6223,80229,0
6223,80230,0
6223,80231,0
6223,80232,0
6223,80233,0
6223,80234,0
6223,80235,0
6223,80236,0
6223,80237,0
6223,80238,0
6223,80239,0
6223,80246,0
6223,80247,0
6223,80260,0
6223,80262,0
6223,80401,0
6223,80403,0
6223,80465,0
6223,80601,0
6223,80603,0
6223,80640,0
6231,80002,0
6231,80003,"0,0144927536231884"
6231,80004,"0,0144927536231884"
6231,80005,0
6231,80007,0
6231,80010,"0,0144927536231884"
6231,80011,"0,0144927536231884"
6231,80012,"0,0434782608695652"
6231,80013,0
6231,80014,"0,0434782608695652"
6231,80015,"0,0144927536231884"
6231,80016,0
6231,80017,0
6231,80020,0
6231,80021,0
6231,80022,"0,0289855072463768"
6231,80030,"0,0434782608695652"
6231,80031,0
6231,80033,"0,0434782608695652"
6231,80110,0
6231,80111,0
6231,80113,"0,0434782608695652"
6231,80120,"0,0144927536231884"
6231,80121,"0,0289855072463768"
6231,80123,"0,0144927536231884"
6231,80127,0
6231,80202,0
6231,80203,"0,0144927536231884"
6231,80204,"0,0144927536231884"
6231,80205,"0,0144927536231884"
6231,80206,"0,0289855072463768"
6231,80207,0
6231,80208,0
6231,80209,0
6231,80210,0
6231,80211,"0,0289855072463768"
6231,80212,"0,0144927536231884"
6231,80214,"0,101449275362319"
6231,80215,"0,0579710144927536"
6231,80216,0
6231,80218,"0,0144927536231884"
6231,80219,"0,0289855072463768"
6231,80220,0
6231,80221,0
6231,80222,"0,101449275362319"
6231,80223,0
6231,80224,"0,0434782608695652"
6231,80225,0
6231,80226,"0,0289855072463768"
6231,80227,0
6231,80228,0
6231,80229,"0,0289855072463768"
6231,80230,0
6231,80231,0
6231,80232,"0,0144927536231884"
6231,80233,0
6231,80234,0
6231,80235,0
6231,80236,"0,0434782608695652"
6231,80237,0
6231,80238,0
6231,80239,0
6231,80246,0
6231,80247,0
6231,80260,0
6231,80262,0
6231,80401,"0,0144927536231884"
6231,80403,0
6231,80465,"0,0289855072463768"
6231,80601,0
6231,80603,0
6231,80640,0
6232,80002,0
6232,80003,0
6232,80004,"0,0289855072463768"
6232,80005,0
6232,80007,0
6232,80010,"0,0144927536231884"
6232,80011,0
6232,80012,"0,0144927536231884"
6232,80013,0
6232,80014,"0,0289855072463768"
6232,80015,0
6232,80016,0
6232,80017,0
6232,80020,0
6232,80021,"0,0144927536231884"
6232,80022,"0,072463768115942"
6232,80030,0
6232,80031,0
6232,80033,"0,0434782608695652"
6232,80110,"0,0289855072463768"
6232,80111,"0,0144927536231884"
6232,80113,0
6232,80120,"0,072463768115942"
6232,80121,"0,0144927536231884"
6232,80123,0
6232,80127,0
6232,80202,0
6232,80203,"0,0289855072463768"
6232,80204,"0,0144927536231884"
6232,80205,"0,0144927536231884"
6232,80206,"0,0869565217391304"
6232,80207,0
6232,80208,0
6232,80209,"0,0144927536231884"
6232,80210,"0,0434782608695652"
6232,80211,"0,0579710144927536"
6232,80212,"0,0144927536231884"
6232,80214,0
6232,80215,"0,0289855072463768"
6232,80216,"0,0144927536231884"
6232,80218,"0,0144927536231884"
6232,80219,"0,0289855072463768"
6232,80220,"0,0434782608695652"
6232,80221,"0,0289855072463768"
6232,80222,0
6232,80223,"0,0144927536231884"
6232,80224,"0,0434782608695652"
6232,80225,0
6232,80226,"0,0144927536231884"
6232,80227,"0,0434782608695652"
6232,80228,"0,0144927536231884"
6232,80229,"0,0144927536231884"
6232,80230,0
6232,80231,0
6232,80232,0
6232,80233,0
6232,80234,0
6232,80235,0
6232,80236,"0,0144927536231884"
